smiles,cid,rat_vi,GHS_Category
CC(=O)OC(C)C(C)C(=O)OCC12C3CC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC54C)C1CC(C)(C)C(O3)C2O.[Na+],3084345.0,8.131,2
CC(=O)OC(C)C[N+](C)(C)C.[Cl-],6114.0,20.0,2
CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,3395.0,88.0,3
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,7045767.0,1265.0,4
CC(=O)OC(c1ccccc1)C1CCCCN1.Cl,76957863.0,80.0,3
CC(=O)OC1C2OC2C2=CC(=O)C3(CC2(C)C1C)OC3(C)C=O,440907.0,8.2,2
CC(=O)OC1CC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC(C)=O)CC65O)C4)CC3OC(C)=O)CC2OC(C)=O)OC(C)C1OC(C)=O,20055093.0,21.0,2
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,656630.0,16.5,2
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,10819737.0,16.0,2
CC(=O)OC1CC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(O)C(OC7CC(O)C(O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CCC2(C)C1C1=CC(=O)OC1,93049.0,16.5,2
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1.[Br-].[Br-],65332.0,0.173,1
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(OC(C)=O)C4[N+]3(C)CCCCC3)C2(C)CC1[N+]1(C)CCCCC1.[Br-].[Br-],3039427.0,0.129,1
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1.[Br-],39764.0,0.2,1
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1.[Br-].[Br-],27350.0,0.153,1
CC(=O)OC1CN2CCC1CC2,1979.0,45.0,2
CC(=O)OC1CN2CCC1CC2.Cl,170367.0,45.0,2
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1.Cl,56704.0,110.0,3
CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,5284461.0,0.74,1
CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,15571694.0,1.3,1
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,6024.0,5000.0,5
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CC#N)C2SC1.[Na+],23668837.0,3100.0,5
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1.[Na+],23675312.0,4580.0,5
CC(=O)OCC[N+](C)(C)C.[Cl-],6060.0,22.0,2
CC(=O)OCN(C)N=O,42016.0,25.0,2
CC(=O)OCc1c(-c2ccccc2)[n+](CCCCCC[n+]2c(-c3ccccc3)c(COC(C)=O)n3ccccc32)c2ccccn12.[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-],13320773.0,3.507,1
CC(=O)Oc1c(C)c(C)c2c(c1C)CC(CC(=O)O)O2,65961.0,650.0,4
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C.Cl,13758.0,32.0,2
CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,9458.0,228.0,3
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,5462328.0,22.5,2
CC(=O)Oc1ccccc1C(=O)O.NCCCCC(N)C(=O)O,44219.0,1525.0,4
CC(=O)[O-].CC(=O)[O-].[Cu+2],8895.0,17.1,2
CC(=O)[O-].CC[Sn+](CC)CC,16682966.0,4.2,1
CC(=O)[O-].Cn1c2ncnc-2c([O-])n(C)c1=O.[Na+].[Na+],10221451.0,311.0,4
CC(=O)[O-].c1ccc([Pb+](c2ccccc2)c2ccccc2)cc1,16682953.0,5.0,1
CC(=O)[O-].c1ccc([Sn+](c2ccccc2)c2ccccc2)cc1,16682804.0,18.0,2
CC(=O)c1c2c(c(C)[nH]c1=O)CC(c1ccncc1)CC2,129517.0,136.0,3
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)C=CC(=O)O,6420038.0,95.0,3
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,5281082.0,39.0,2
CC(=O)c1cccc(NC2C(N)C(NC(=O)N(C)C)(C(C)O)C(C)(O)C2(O)COC(=O)c2c(C)cccc2O)c1,5289124.0,1.4,1
CC(C(=O)NCC(N)=O)N1C(=O)CCC1(C)C,3050863.0,747.0,4
CC(C(=O)NCC(N)=O)N1CCCC1=O,3050865.0,554.0,4
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,5359.0,226.0,3
CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,35935.0,167.0,3
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3825.0,350.0,4
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1.[Na+],23663407.0,155.0,3
CC(C(=O)[O-])c1ccc(N2Cc3ccccc3C2=O)cc1.[Na+],23695971.0,58.66,3
CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1.[Na+],23684815.0,343.0,4
CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.O.O.[Ca+2],64747.0,526.0,4
CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.[Na+],23666712.0,500.0,4
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.O=C(O)C(O)C(O)C(=O)O,198499.0,44.0,2
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,6732.0,50.0,2
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C.Cl,115162.0,465.0,4
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,33478.0,148.0,3
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl,33477.0,145.0,3
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],8478.0,19.0,2
CC(C)(C)N.CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,441313.0,323.0,4
CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,68778.0,28.0,2
CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl.Cl,162743.0,25.0,2
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,68770.0,30.0,2
CC(C)(C)NCC(O)COc1ccc2c(c1)NC(=O)CS2.O=C(O)C=CC(=O)O,24835399.0,75.0,3
CC(C)(C)NCC(O)COc1ccc2c(c1)SCC(=O)N2.O=C(O)C(=O)O,24835401.0,60.0,3
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,4411.0,59.2,3
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl,40127.0,50.0,2
CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O.Cl,441415.0,25.0,2
CC(C)(C)NCC(O)COc1cccc2c1SCC(=O)N2.CC(C)(C)NCC(O)COc1cccc2c1SCC(=O)N2.O=C(O)C=CC(=O)O,6448030.0,65.0,3
CC(C)(C)NCC(O)COc1cccc2c1SCC(=O)N2.O=C(O)C=CC(=O)O,20840919.0,50.0,2
CC(C)(C)NCC(O)COc1cccc2c1SCCC2.Cl,161777.0,40.0,2
CC(C)(C)NCC(O)COc1ccccc1C#N.Cl,31641.0,69.0,3
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,37464.0,22.0,2
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1.CC(C)(C)NCC(O)COc1ccccc1C1CCCC1.O=S(=O)(O)O,38010.0,26.0,2
CC(C)(C)NCC(O)COc1ccccc1NC(=O)NC1CCCCC1,3039636.0,71.0,3
CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1.Cl,161854.0,59.4,3
CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1.Cl,155032.0,25.0,2
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1.Cl,41037.0,26.4,2
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.Cl,5702273.0,35.300000000000004,2
CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,31620.0,69.0,3
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,2083.0,57.1,3
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.O=S(=O)(O)O,39859.0,59.1,3
CC(C)(C)NCC(O)c1ccc(O)c(CO)n1.Cl,3061720.0,53.0,3
CC(C)(C)NCC(O)c1ccc(O)c(CO)n1.Cl.Cl,68658.0,53.0,3
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1.Cl,36975.0,87.0,3
CC(C)(C)NCC(O)c1ccccc1Cl.Cl,5702285.0,42.0,2
CC(C)(C)NCCCCN.Cl.Cl,15852.0,186.0,3
CC(C)(C)c1ccc(C(=O)O)cc1,7403.0,200.0,3
CC(C)(CCn1c(=O)[nH]c2ccccc21)NCC(O)COc1cccc2ccccc12.Cl,10049692.0,54.0,3
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,452306.0,3410.0,5
CC(C)(CO)C(O)C(=O)NCCC(=O)[O-].CC(C)(CO)C(O)C(=O)NCCC(=O)[O-].[Ca+2],443753.0,830.0,4
CC(C)(CO)C(O)C(=O)NCCCC(=O)[O-].CC(C)(CO)C(O)C(=O)NCCCC(=O)[O-].[Ca+2],28280.0,915.0,4
CC(C)(CO)NCC(O)c1ccccc1.Cl,3051696.0,80.0,3
CC(C)(CO)[N+](C)(C)C.O=c1[nH]c(O)cn1N=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,9588147.0,102.0,3
CC(C)(COC(=O)C(c1ccccc1)C1CCCCC1)CN1CCOCC1.Cl,48081.0,63.0,3
CC(C)(COC(=O)C(c1ccccc1)c1ccccc1)CN1CCOCC1.Cl,48085.0,62.8,3
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,51045.0,20.2,2
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccsc1C(N)=O,3069700.0,86.0,3
CC(C)(N1CC1C#N)N1CC1C(N)=O,47294.0,1400.0,4
CC(C)(O)C1CC=C(CCO)C(O)C1,3035517.0,2822.0,5
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,64929.0,313.0,4
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(=O)NCN1CCOCC1,68822.0,95.0,3
CC(C)(S)C(=O)NC(CS)C(=O)O,656604.0,1006.0,4
CC(C)(S)C(=O)NC(CS)C(=O)[O-].[Na+],23681636.0,1088.0,4
CC(C)(S)C(N)C(=O)O,5852.0,2000.0,4
CC(C)=CC(=O)OC1CCC2(C=O)C3CCC4(C)C(c5ccc(=O)oc5)CCC4(O)C3CCC2(O)C1,6917708.0,0.545,1
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,47345.0,5.25,2
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,83975.0,3.5,1
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,4767.0,354.0,4
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,12708735.0,4.5,1
CC(C)=CCCC(C)=CCCC(C)=CCC=C(C)C=Cc1c(C)c(O)c2ccccc2c1O,5282367.0,40.0,2
CC(C)=CCCC(C)=CCCC(C)=CCCC(=O)OCC=C(C)CCC=C(C)C,5282182.0,2040.0,5
CC(C)=CCCC(C)=CCCC(C)=CCN1CCN(Cc2ccc3c(c2)OCO3)CC1.CS(=O)(=O)O,24842228.0,33.3,2
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4=O)C3=O,9852185.0,107.0,3
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,441278.0,21.0,2
CC(C)=CCOc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1,5282219.0,105.0,3
CC(C)C(=O)c1c(C(C)C)nn2ccccc12,3671.0,42.5,2
CC(C)C(NC(=O)C(CC(=O)O)NC(=O)CCCOc1ccc(C(=N)N)cc1)C(=O)O,132814.0,100.0,3
CC(C)C(O)(C(=O)OCC1=CCN2CCCC12)C(C)O,108053.0,212.0,3
CC(C)C(O)(CCN1CCCCC1)c1ccccc1.Cl,3047204.0,45.0,2
CC(C)C(O)C(C)(C)CO,8946.0,145.0,3
CC(C)C1(N=C(O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O.CS(=O)(=O)O,444034.0,91.0,3
CC(C)C1CC(C)C2(C(=O)[N-]C(=O)NC2=O)C1C.[Na+],23713026.0,75.0,3
CC(C)C1CC(C)C2(C(=O)[N-]C(=S)NC2=O)C1C.[Na+],23713027.0,91.0,3
CC(C)C1CCCC12C(=O)[N-]C(=O)NC2=O.[Na+],23713000.0,298.0,3
CC(C)C=CC1(C(C)C)C(=O)[N-]C(=O)NC1=O.[Na+],23715936.0,104.0,3
CC(C)CC(NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CSSCC(N)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N1)C(C)C)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(C(=O)N1CCCC1C(N)=O)C(C)O)C(C)O)C(C)O)C(C)O,16220016.0,72.8,3
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CCCN=C(N)N)C(=O)O,6917894.0,270.0,3
CC(C)CC(NC(=O)C1CCCC(=O)N1)C(=O)N1CCCC1C(N)=O,71230.0,1140.0,4
CC(C)CC(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(N)Cc1ncc[nH]1)C(C)O)C(C)O)C(=O)NC(C(=O)O)C(C)C,16129665.0,5.0,1
CC(C)CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,638793.0,203.0,3
CC(C)CC1C(=O)N2CCCC2C2(O)OC(N=C(O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O,31100.0,10.5,2
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,31101.0,72.0,3
CC(C)CC1C(c2ccccc2)OC(=O)N1CCCN1CCCCC1,10317158.5,41.125,2
CC(C)CC1C(c2ccccc2)OC(=O)N1CCCN1CCCCCC1,2314976.75,30.7,2
CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,73357.0,17.0,2
CC(C)CCC(O)(CCN1CCCCC1)c1ccccc1.Cl,3047202.0,25.0,2
CC(C)CCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)OC1C,16132068.0,204.0,3
CC(C)CCN1CCC(OC(=O)c2ccccc2)CC1.Cl,3060688.0,18.0,2
CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1OC1C(=O)O,123664.0,1000.0,4
CC(C)CCNCCCCCN.Cl.Cl,204874.0,830.0,4
CC(C)CCOC(=O)C(NCCN1CCCC1)c1ccccc1,40984.0,21.0,2
CC(C)CCOC(=O)CCCCC(=O)OCCC(C)C,23105.0,640.0,4
CC(C)CNC(Cc1ccccc1)c1ccccc1.Cl,110818.0,65.0,3
CC(C)CNCC(O)COC(Cc1ccccc1)Cc1ccccc1.Cl,215160.0,18.0,2
CC(C)CNCC(O)COc1ccc2c(c1)NC(=O)CS2.O=C(O)C=CC(=O)O,24835415.0,83.0,3
CC(C)CNCC(O)COc1ccc2c(c1)SCC(=O)N2.O=C(O)C(=O)O,24835423.0,82.0,3
CC(C)CNCC(O)COc1cccc2c1SCC(=O)N2.O=C(O)C=CC(=O)O,24835419.0,67.0,3
CC(C)CNCCOC(=O)c1ccc(N)cc1.Cl,11116.0,28.0,2
CC(C)CO,6560.0,340.0,4
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O,91725.0,21.3,2
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,3114.0,39.1,2
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,30928.0,41.0,2
CC(C)N(CCCl)CCCl.Cl,32368.0,0.5,1
CC(C)N(CCON=C1CCCCCC1=Cc1ccccc1)C(C)C.O=C(O)C=CC(=O)O,9570766.0,22.0,2
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,42884.0,18.6,2
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1.Cl,42883.0,22.4,2
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1.Cl,9570076.0,33.0,2
CC(C)NC(=O)CNC(=O)CN1CCCC1=O,3050861.0,723.0,4
CC(C)NC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C.Cl,214008.0,347.0,4
CC(C)NC(Cc1ccccc1)c1ccccc1.Cl,110816.0,45.0,2
CC(C)NC1CCC(c2ccccc2)(c2ccccc2)CC1.Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.Cl.[Na+],23667558.0,2600.0,5
CC(C)NC1CCC(c2ccccc2)(c2ccccc2)CC1.Cl,197926.0,26.0,2
CC(C)NCC(O)CN1CCCCCC1.Cl.Cl,59834.0,400.0,4
CC(C)NCC(O)COC(C)c1ccccc1.O=C(O)C(=O)O,214461.0,80.0,3
CC(C)NCC(O)COC(Cc1ccccc1)Cc1ccccc1.Cl,204760.0,24.0,2
CC(C)NCC(O)COc1ccc(C(=O)NC2CCCCC2)cc1,42380.0,98.0,3
CC(C)NCC(O)COc1ccc(C(N)=O)cc1,214809.0,172.0,3
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,88894.5,87.0,3
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl,107952.0,27.4,2
CC(C)NCC(O)COc1ccc(CNC(N)=O)cc1,3039683.0,50.0,2
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)C=CC(=O)O,5281064.0,39.0,2
CC(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,217350.0,45.0,2
CC(C)NCC(O)COc1ccc(NC(N)=O)cc1,207894.0,88.0,3
CC(C)NCC(O)COc1ccc2c(c1)NC(=O)CS2.O=C(O)C=CC(=O)O,24835409.0,80.0,3
CC(C)NCC(O)COc1ccc2c(c1)SCC(=O)N2.O=C(O)C(=O)O,24835411.0,65.0,3
CC(C)NCC(O)COc1cccc2[nH]ccc12,4828.0,51.0,3
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,135168.0,141.0,3
CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,72006.0,78.0,3
CC(C)NCC(O)COc1cccc2c1SCC(=O)N2.O=C(O)C=CC(=O)O,24835412.0,73.0,3
CC(C)NCC(O)COc1cccc2ccccc12,4946.0,23.0,2
CC(C)NCC(O)COc1cccc2ccccc12.Cl,62882.0,21.0,2
CC(C)NCC(O)c1cc(O)cc(O)c1,4086.0,67.2,3
CC(C)NCC(O)c1ccc(O)c(O)c1,3779.0,57.0,3
CC(C)NCC(O)c1ccc(O)c(O)c1.CC(C)NCC(O)c1ccc(O)c(O)c1.O=S(=O)(O)O,8239.0,96.0,3
CC(C)NCC(O)c1ccc(O)c(O)c1.Cl,331295.0,17.77,2
CC(C)NCC(O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,2724018.0,183.0,3
CC(C)NCC(O)c1ccc2ccccc2c1,4930.0,45.0,2
CC(C)NCC(O)c1ccccc1Cl.Cl.O,21784.0,68.0,3
CC(C)NCCC1(C)Oc2ccccc2O1.O=C(O)C=CC(=O)O,6434442.0,20.0,2
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21.Cl,52194.0,10.0,2
CC(C)NCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12.Cl.Cl,149746.0,0.9,1
CC(C)O,3776.0,1088.0,4
CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,5311221.0,2.0,1
CC(C)OC(=O)CCCCC(=O)OC(C)C,23368.0,640.0,4
CC(C)OC(=O)Nc1ccc2c(c1)N(C(=O)CCN(C)C)c1ccccc1CC2.Cl,3061201.0,24.0,2
CC(C)OC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1CC2.Cl,2834080.0,46.0,2
CC(C)OC(=O)Nc1ccc2c(c1)N(C(=O)CNCCO)c1ccccc1CC2.Cl,2834081.0,20.0,2
CC(C)OC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2.COS(=O)(=O)[O-],214569.0,226.0,3
CC(C)OC(=O)c1cncn1C(C)c1ccccc1.Cl,201926.0,22.0,2
CC(C)OP(C)(=O)F,7871.0,0.039,1
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],9279.0,4.0,1
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-],657308.0,15.7,2
CC(C)[Sn](Cl)(Cl)C(C)C,217404.0,15.0,2
CC(C)c1ccc(COCC(=N)N(C)C)cc1.Cl,30095.0,46.0,2
CC(C)c1cccc(C(C)C)c1O,4943.0,42.0,2
CC(C)n1nc(-c2cccc(Cl)c2Cl)c(=N)nc1N,57392.0,8.34,2
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,21855.0,27.0,2
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1.O=C(O)C=CC(=O)O,5282414.0,26.8,2
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,444795.0,75.0,3
CC(CC(=O)OC(C)(C)C)=NNc1ccc(N2CCOCC2)nn1,9570779.0,670.0,4
CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C.O=C(O)CC(O)(CC(=O)O)C(=O)O,161602.0,36.0,2
CC(CC(C(N)=O)(c1ccccc1)c1ccccn1)N(C)C,65967.0,42.3,2
CC(CC(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2)CN(C)C.O=C(O)CC(O)(CC(=O)O)C(=O)O,3044384.0,16.2,2
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C.Cl,23479.0,27.0,2
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,9848818.0,300.0,3
CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,6674.0,750.0,4
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,20767.0,208.0,3
CC(CCC(=O)[O-])C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C.[Na+],23675007.0,887.0,4
CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C.[Na+],23696998.0,100.0,3
CC(CCC(=O)[O-])C1CCC2C3C(OS(=O)(=O)[O-])CC4CC(OS(=O)(=O)[O-])CCC4(C)C3CCC12C.[Na+].[Na+].[Na+],146006.0,1646.0,4
CC(CCC(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C.[Na+],23668196.0,150.0,3
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl,65324.0,59.6,3
CC(CCc1ccccc1)NC(C)C(O)c1cc(Br)c(O)c(Br)c1.Cl,211041.0,67.7,3
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,13320.0,37.4,2
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,3869.0,50.0,2
