smiles,cid,mouse_vo,GHS_Category
Cc1cc(N=C(N)N(C)C(=N)N)no1,3045527.0,900.0,4
Cc1cc(N=C(N)N=C(N)N2CCN(C)CC2)no1,9587910.0,2000.0,4
Cc1cc(N=C(N)N=C(N)N2CCOCC2)no1.Cl,9587911.0,750.0,4
Cc1cc(N=C(N=C2NCCS2)NC2CCCCC2)c2ccccc2n1,3055145.0,1000.0,4
Cc1cc(N=C(N=c2[nH]c(C)cs2)NC(C)(C)C)c2ccccc2n1,51233.0,600.0,4
Cc1cc(N=C(N=c2[nH]c(C)cs2)NC2CCCCC2)c2ccccc2n1,3054264.0,1000.0,4
Cc1cc(N=C(N=c2cc(C)[nH]c3ccccc23)NC2CCCCC2)sn1,3054271.0,1000.0,4
Cc1cc(N=CNc2cc(C)on2)no1,3058945.0,1000.0,4
Cc1cc(N=Nc2ccc(S(=O)(=O)[O-])cc2)c(N)cc1N.Nc1cc(N)c(N=Nc2ccc(S(=O)(=O)[O-])cc2)cc1N=Nc1ccc(S(=O)(=O)[O-])cc1.[Na+].[Na+].[Na+],82276.0,2000.0,4
Cc1cc(NC(=O)CCC(=O)O)c2c(C)ccc(C(C)C)cc1-2,129637.0,1320.0,4
Cc1cc(NC(=O)N(C)C(N)=O)ccn1,217820.0,1100.0,4
Cc1cc(NC(=O)Nc2ccc(F)cc2)no1,99331.0,3000.0,5
Cc1cc(NC(=O)c2ccccc2O)n(-c2ccccc2)n1,355582.0,1345.0,4
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,5329.0,2300.0,5
Cc1cc(Nc2ccccc2C(=O)OCCN2CCN(c3ccccc3)CC2)c2ccc(Cl)cc2n1.Cl.Cl,3053376.0,4000.0,5
Cc1cc(Nc2ccccc2C(N)=O)nc(-c2ccc3c(c2)OCO3)n1,3043890.0,1600.0,4
Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,10346.0,1420.0,4
Cc1cc(O)c(C(C)C)cc1Br,203726.0,1380.0,4
Cc1cc(O)c(C(C)C)cc1I,197762.0,1750.0,4
Cc1cc(O)c2c(C)cc(=O)oc2c1,5355213.0,3200.0,5
Cc1cc(O)c2c(O)c(-c3ccc4cc(C)cc(O)c4c3O)ccc2c1,28681.0,3000.0,5
Cc1cc(O)c2c(c1)C(=O)c1c(O)ccc(OC3OCCC4OCC=C43)c1C2=O,146437.0,222.0,3
Cc1cc(O)c2c(c1O)C(=O)C13C(C2=O)C(=O)C2C(O)C1C1C(O)C3C(=O)C3C(=O)c4c(O)cc(C)c(O)c4C(=O)C321,131876110.0,220.0,3
Cc1cc(O)c2ccccc2c1O,10209.0,30.0,2
Cc1cc(O)c2oc(=O)c(-c3nn[nH]n3)cc2c1,3059217.0,2000.0,4
Cc1cc(O)cc(C)c1Cl,2723.0,1000.0,4
Cc1cc(O)cc(C)c1O,69560.0,186.0,3
Cc1cc(O)cc(O)c1,10436.0,772.0,4
Cc1cc(O)ccc1C(c1ccc(O)cc1C)C(Cl)(Cl)Cl,30580.0,1300.0,4
Cc1cc(O)ccc1Cl,1732.0,600.0,4
Cc1cc(O)ccc1O,7253.0,400.0,4
Cc1cc(O)n(-c2ccc(S(N)(=O)=O)cc2)c1O,3049659.0,5000.0,5
Cc1cc(O)n(-c2ccc(S(N)(=O)=O)cc2Br)c1O,207607.0,5000.0,5
Cc1cc(O)n(-c2ccc(S(N)(=O)=O)cc2Cl)c1O,207608.0,5000.0,5
Cc1cc(O)n(-c2ccc(S(N)(=O)=O)cc2F)c1O,207606.0,5000.0,5
Cc1cc(OC(=O)N(C)C)cc(C)[n+]1C.[I-],3060746.0,270.0,3
Cc1cc(OC(=O)N(C)C)cc(C)n1,19112.0,150.0,3
Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,6888.0,90.0,3
Cc1cc(OC(=O)N(C)C)n(C(C)C)n1,8393.0,9.8,2
Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,12572.0,60.0,3
Cc1cc(OC(=O)c2cccs2)c(C(C)C)cc1Br,215658.0,1988.0,4
Cc1cc(OC(=O)c2cccs2)c(C(C)C)cc1I,215659.0,1759.0,4
Cc1cc(OC(C)(C)C(=O)OC(C)C)ccc1C(=O)c1ccc(Cl)cc1,3038944.0,1600.0,4
Cc1cc(OC(C)C)c2oc(=O)c(-c3nn[nH]n3)cc2c1,3059212.0,2200.0,5
Cc1cc(OCC(=O)NCCCN2CCN(CCCNC(=O)COc3cc(C)c(Br)c(C)c3)CC2)cc(C)c1Br.Cl.Cl,3070644.0,2500.0,5
Cc1cc(OCC2CO2)n(-c2ccccc2)n1,203735.0,2112.0,5
Cc1cc(OCCCCCN2CCSC2)nc2ccc(Cl)cc12.Cl,218920.0,450.0,4
Cc1cc(OCCCCCN2CCSC2)nc2ccccc12.Cl.Cl,218924.0,600.0,4
Cc1cc(OCCCCCOc2ccc(N)c(C)c2)ccc1N.Cl.Cl,3066379.0,500.0,4
Cc1cc(OCCCCN2CCSC2)nc2ccccc12.Cl.Cl,218913.0,600.0,4
Cc1cc(OCCCCNCCSS(=O)(=O)O)nc2ccccc12,218772.0,750.0,4
Cc1cc(OCCCCl)n(-c2ccccc2)n1,203733.0,1976.0,4
Cc1cc(OCCCCl)n(Cc2ccccc2)n1,203734.0,2113.0,5
Cc1cc(OCCCN(C)C)n(-c2ccccc2)n1,203739.0,636.0,4
Cc1cc(OCCCN(C)C)n(Cc2ccccc2)n1,203749.0,339.0,4
Cc1cc(OCCCN2CCCCC2)n(-c2ccccc2)n1,203744.0,434.0,4
Cc1cc(OCCCN2CCSC2)nc2c(Cl)cccc12.Cl,218905.0,900.0,4
Cc1cc(OCCCN2CCSC2)nc2ccc(Cl)cc12.Cl,218903.0,900.0,4
Cc1cc(OCCCN2CCSC2)nc2ccccc12.Cl.Cl,218908.0,900.0,4
Cc1cc(OCCCNCCSS(=O)(=O)O)nc2ccc(Cl)cc12,218764.0,600.0,4
Cc1cc(OCCCNCCSS(=O)(=O)O)nc2ccccc12,218766.0,900.0,4
Cc1cc(OCCCO)n(-c2ccccc2)n1,203731.0,676.0,4
Cc1cc(OCCCO)n(Cc2ccccc2)n1,203732.0,924.0,4
Cc1cc(OCCCl)n(-c2ccccc2)n1,199977.0,971.0,4
Cc1cc(OCCCl)n(Cc2ccccc2)n1,199976.0,1121.0,4
Cc1cc(OCCN(C)C)c(C(C)C)cc1O,28093.0,335.0,4
Cc1cc(OCCN(C)C)n(-c2ccccc2)n1,199978.0,741.0,4
Cc1cc(OCCN(C)C)n(Cc2ccccc2)n1,199981.0,763.0,4
Cc1cc(OCCN(C)CCCc2ccccc2)c(C(C)C)cc1O.Cl,3069338.0,615.0,4
Cc1cc(OCCN(C)CCO)n(-c2ccccc2)n1,27019.0,1314.0,4
Cc1cc(OCCN2CCCC2)n(-c2ccccc2)n1,203773.0,657.0,4
Cc1cc(OCCN2CCCC2)n(Cc2ccccc2)n1,203745.0,579.0,4
Cc1cc(OCCN2CCCCC2)n(-c2ccccc2)n1,203737.0,945.0,4
Cc1cc(OCCN2CCCCC2)n(Cc2ccccc2)n1,3057158.0,449.0,4
Cc1cc(OCCN2CCCCC2C)n(Cc2ccccc2)n1,203746.0,335.0,4
Cc1cc(OCCN2CCN(C)CC2)n(-c2ccccc2)n1,203738.0,261.0,3
Cc1cc(OCCN2CCN(C)CC2)n(Cc2ccccc2)n1,203748.0,362.0,4
Cc1cc(OCCN2CCNCC2)n(Cc2ccccc2)n1,203747.0,907.0,4
Cc1cc(OCCNCC2COc3ccccc3O2)c(C(C)C)cc1O.Cl,3069336.0,952.0,4
Cc1cc(OCCNCCCc2ccccc2)c(C(C)C)cc1O.Cl,3069340.0,359.0,4
Cc1cc(OCCO)n(-c2ccccc2)n1,21469.0,1849.0,4
Cc1cc(OCCO)n(Cc2ccccc2)n1,199984.0,1754.0,4
Cc1cc(OCc2nnc(-c3ccc(Cl)cc3)n2-c2ccc(F)c(Cl)c2)ccc1Cl,3072172.0,1000.0,4
Cc1cc(OCc2nnc(-c3ccc(Cl)cc3Cl)n2-c2ccc(F)c(Cl)c2)ccc1Cl,3072174.0,1000.0,4
Cc1cc(OCc2nnc(-c3ccc(F)cc3)n2-c2ccc(F)c(Cl)c2)ccc1Cl,3072173.0,1000.0,4
Cc1cc(OP(=S)(OC(C)C)OC(C)C)ccc1[N+](=O)[O-],211127.0,503.0,4
Cc1cc(OP(C)(C)=S)ccc1[N+](=O)[O-],120992.0,370.0,4
Cc1cc(Oc2nc(N3CCN(C)CC3)nc3ccccc23)ccc1Cl,3075871.0,1000.0,4
Cc1cc(S(=O)(=O)NC(=O)Nc2ccccc2)ccc1-n1c(C)nc2c(Br)cc(Br)cc2c1=O,3087300.0,1600.0,4
Cc1cc(S(=O)(=O)NNc2nc3ccccc3s2)ccc1NC(=S)NC1CCCCC1,3088026.0,1200.0,4
Cc1cc(S(=O)(=O)NNc2nc3ccccc3s2)ccc1NC(=S)NCc1ccccc1,3088023.0,2000.0,4
Cc1cc(S(=O)(=O)NNc2nc3ccccc3s2)ccc1NC(=S)Nc1ccccc1,3088022.0,1800.0,4
Cc1cc(S(=O)(=O)[O-])c2c(C)ccc(C(C)C)cc1-2.[Na+],23669592.0,1540.0,4
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,37869.0,920.0,4
Cc1cc(S(N)(=O)=O)ccc1-n1c(O)cc(-c2ccccc2)c1O,3049666.0,5000.0,5
Cc1cc(S(N)(=O)=O)ccc1N1CC(c2ccccc2)CC1=O,215798.0,5000.0,5
Cc1cc(S(N)(=O)=O)ccc1N1CN(c2ccccc2)CC1=O,3041006.0,5000.0,5
Cc1cc(S)c(C)o1,41569.0,360.0,4
Cc1cc(SC(=O)CC(C)C)c(C)o1,41570.0,625.0,4
Cc1cc(SCC(=O)O)c(N)nn1,6410625.0,5000.0,5
Cc1cc(SCC(O)=NO)ccc1CC(C)C,27378.0,3250.0,5
Cc1cc(SCCCCCCSc2cc(C)nc(N3CCOCC3)n2)nc(N2CCOCC2)n1,3078957.0,2800.0,5
Cc1cc(SCCCCCN2CCSC2)nc2ccccc12.Cl.Cl,3038828.0,900.0,4
Cc1cc(SCCCCCSc2cc(C)nc(N3CCOCC3)n2)nc(N2CCOCC2)n1,3078956.0,3500.0,5
Cc1cc(SCCCCSc2cc(C)nc(N3CCOCC3)n2)nc(N2CCOCC2)n1,3078955.0,3500.0,5
Cc1cc(SCCCSc2cc(C)nc(N3CCOCC3)n2)nc(N2CCOCC2)n1,3078958.0,3100.0,5
Cc1cc(SCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)ccc1Br.O=[N+]([O-])O,3054913.0,3000.0,5
Cc1cc(SCc2ccccc2)c(N)nn1,6410626.0,1116.0,4
Cc1cc(Sc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,7306.0,3000.0,5
Cc1cc([N+](=O)[O-])c(Cl)cc1-n1c(C)nc2ccccc2c1=O.Cl,63716.0,1000.0,4
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,12067.0,607.0,4
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,10800.0,21.0,2
Cc1cc([N+](=O)[O-])cc2c(=O)cc(-c3nn[nH]n3)oc12,217200.0,100.0,3
Cc1cc([N+](=O)[O-])cc2c(=O)cc(C#N)oc12,217197.0,100.0,3
Cc1cc([N+](=O)[O-])cc2c(=O)cc(C(N)=O)oc12,3038420.0,100.0,3
Cc1cc([N+](=O)[O-])ccc1-n1c(C)nc2ccccc2c1=O.Cl,63355.0,400.0,4
Cc1cc([N+](=O)[O-])ccc1O,7442.0,390.0,4
Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],12075.0,652.0,4
Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(C)n1.[Na+],3543157.0,2400.0,5
Cc1cc([O-])c2ncccc2c1.Cc1cc([O-])c2ncccc2c1.Cc1cc([O-])c2ncccc2c1.[Sb+3],3043305.0,3000.0,5
Cc1cc2[nH]ncn2c(=O)n1,135590726.0,414.0,4
Cc1cc2c(-c3ccccc3)nc(N3CCNCC3)nc2s1.Cl,3062906.0,1170.0,4
Cc1cc2c(-c3ccccc3Br)nc(N3CCNCC3)nc2s1.Cl,3062913.0,1750.0,4
Cc1cc2c(-c3ccccc3C#N)nc(N3CCNCC3)nc2s1.Cl,3062917.0,370.0,4
Cc1cc2c(-c3ccccc3C)nc(N3CCNCC3)nc2s1.Cl,3062915.0,1400.0,4
Cc1cc2c(-c3ccccc3F)nc(N3CCNCC3)nc2s1.Cl,3062912.0,1110.0,4
Cc1cc2c(O)c3c(=O)ccoc3c(OCC(O)CN(Cc3ccccc3)C(C)C)c2o1.O=C(O)CC(O)(C=C(O)O)C(=O)O,37842.0,1550.0,4
Cc1cc2c(O)c3c(=O)ccoc3c(OCC(O)CNC(C)C)c2o1.Cl,37844.0,1320.0,4
Cc1cc2c(O)c3c(=O)ccoc3c(OCC(O)CNCC(C)C)c2o1.Cl,41351.0,710.0,4
Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1.O=C(O)CC(=O)O,636368.0,228.0,3
Cc1cc2c(OCC(O)CNC(C)CCn3cnc4c3c(=O)n(C)c(=O)n4C)cccc2[nH]1,68852.0,1870.0,4
Cc1cc2c(c(=O)o1)C(=O)CC(C)O2,99062.0,1679.0,4
Cc1cc2c(cc1C)C(C)Cn1c-2cc(=Nc2ccccc2C)n(C)c1=O.Cl,24845145.0,2500.0,5
Cc1cc2c(cc1Cl)N1CCOCC1CN=C2c1ccccc1,3058332.0,1520.0,4
Cc1cc2c(cc1OCCCN1CCN(c3ccccc3)CC1)CCC2.Cl.Cl,3060440.0,2000.0,4
Cc1cc2c(ccc3c(C)cc(=O)oc32)o1,61322.0,2500.0,5
Cc1cc2c(nn1)NC(=O)CS2,3068014.0,711.0,4
Cc1cc2c(nn1)NCS2,3068012.0,523.0,4
Cc1cc2c(o1)CCc1ccccc1C2=CCCN(C)C,6446729.0,300.0,3
Cc1cc2c(s1)C(N1CCN(C)CC1)=Nc1cc(F)ccc1N2,3057692.0,150.0,3
Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1,135413528.0,200.0,3
Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCNCC1,135704081.0,400.0,4
Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CC[N+](C)([O-])CC1,135704083.0,200.0,3
Cc1cc2c3ccccc3[n+]1CCCCCCCCCC[n+]1c(C)cc(c3ccccc31)NCCCCCCCCCCN2,159796.0,1700.0,4
Cc1cc2cc(N=C3SCCC4Cc5ccccc5N34)ccc2cn1,3059658.0,900.0,4
Cc1cc2ccc3oc(N(C)C)cc(=O)c3c2cc1C,3044964.0,800.0,4
Cc1cc2ccccc2n1CC(=O)N1CCCC1,381971.0,2000.0,4
Cc1cc2ccccc2n1CC(=O)N1CCCCC1,3074831.0,2000.0,4
Cc1cc2ccccc2n1CC(=O)N1CCOCC1,3074833.0,2000.0,4
Cc1cc2ccccc2n1CC(=O)NC1CCCCC1,3074829.0,2000.0,4
Cc1cc2ccccc2n1CC(=O)NCC(C)C,381969.0,2000.0,4
Cc1cc2ccccc2n1CC(=O)NCc1ccccc1,3074834.0,2000.0,4
Cc1cc2nc(N)nc(N)n2n1.Cl,3054719.0,900.0,4
Cc1cc2nc(NC(=O)c3ccccc3O)[nH]c2cc1C,3078896.0,1000.0,4
Cc1cc2nc(NC(=O)c3ccccc3O)sc2cc1C,3078895.0,500.0,4
Cc1cc2nc([N+](=O)[O-])[nH]c2cc1C,21931.0,2000.0,4
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1N(C)C,170973.0,3000.0,5
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N.O=C1N=C([O-])CN1N=Cc1ccc(-c2ccc(Cl)c(Cl)c2)o1,9588142.0,2300.0,5
Cc1cc2ncc(C(=O)Nc3ccccn3)c(=O)n2n1-c1ccccc1,3071418.0,800.0,4
Cc1cc2oc(C)cc(=O)c2c(=O)o1,214454.0,2240.0,5
Cc1cc2oc3[nH]nnc3c(=O)c2cc1C,6410588.0,125.0,3
Cc1cc2occc2c2oc(=O)ccc12,62267.0,2000.0,4
Cc1cc2sc(=O)[nH]c2nn1,5747085.0,376.0,4
Cc1cc2sc(C)nc2nn1,6410628.0,455.0,4
Cc1cc2sc(N)nc2nn1,6410627.0,1117.0,4
Cc1cc[nH]n1,15073.0,240.0,3
Cc1ccc(-[n+]2cc([O-])on2)cc1,198878.0,753.0,4
Cc1ccc(-[n+]2noc([O-])c2C(C)C)cc1,199179.0,611.0,4
Cc1ccc(-[n+]2noc([O-])c2C)cc1,199205.0,800.0,4
Cc1ccc(-[n+]2nocc2-c2ccccc2)c(N)c1.[Cl-],198882.0,288.0,3
Cc1ccc(-c2[nH]ncc2N)cc1,13303427.0,500.0,4
Cc1ccc(-c2c(O)c3ccccc3oc2=O)c(C)c1,54676463.0,250.0,3
Cc1ccc(-c2c(O)c3ccccc3oc2=O)cc1,54676472.0,250.0,3
Cc1ccc(-c2c(O)c3ccccc3oc2=O)cc1C,54676466.0,350.0,4
Cc1ccc(-c2cc(=O)c3ncccc3o2)cc1,3073320.0,600.0,4
Cc1ccc(-c2cc(=O)c3ncccc3o2)cc1C,3073317.0,600.0,4
Cc1ccc(-c2cc(C(=O)CC3CCNCC3)c3ccccc3n2)cc1,3062071.0,200.0,3
Cc1ccc(-c2cc(CC(=O)O)c(C)n2-c2ccc(Cl)cc2)cc1,206050.0,4000.0,5
Cc1ccc(-c2cc(CC(=O)O)c(C)n2-c2ccc(F)cc2)cc1,206051.0,4000.0,5
Cc1ccc(-c2cc(CC(=O)O)c(C)n2C)cc1,206069.0,1450.0,4
Cc1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1.Cl,3062091.0,200.0,3
Cc1ccc(-c2ccc(-c3nnnn3CC(=O)O)o2)cc1,3022049.0,1000.0,4
Cc1ccc(-c2ccc(Br)cc2)n1-c1cccc(C(=O)O)c1,213322.0,2411.0,5
Cc1ccc(-c2ccc(CC=NOCC(=O)O)s2)cc1C,9570909.0,1000.0,4
Cc1ccc(-c2ccccc2)[nH]1,200981.0,500.0,4
Cc1ccc(-c2ccccc2)n1-c1ccc(Br)cc1,122758.0,2411.0,5
Cc1ccc(-c2ccccc2)n1-c1ccc(C(=O)NCC(=O)O)cc1,213336.0,1098.0,4
Cc1ccc(-c2ccccc2)n1-c1ccc(C(=O)NN)cc1,213332.0,2411.0,5
Cc1ccc(-c2ccccc2)n1-c1ccc(C(=O)O)cc1,213331.0,1855.0,4
Cc1ccc(-c2ccccc2)n1-c1ccc(CCO)cc1,213326.0,2411.0,5
Cc1ccc(-c2ccccc2)n1-c1cccc(C(=O)O)c1,213330.0,1850.0,4
Cc1ccc(-c2ccccc2)n1-c1cccc(C(=O)O)c1.NCCO,213334.0,1250.0,4
Cc1ccc(-c2ccccc2)n1-c1ccccc1C(=O)O,213328.0,1330.0,4
Cc1ccc(-c2cn(-c3ccccc3)nc2OCCCN(C)C)cc1.Cl,3046965.0,1000.0,4
Cc1ccc(-c2cn(-c3ccccc3)nc2OCCN(C)C)cc1.Cl,3046925.0,500.0,4
Cc1ccc(-c2cn(-c3ccccc3)nc2OCCN2CCOCC2)cc1.Cl,3046927.0,1000.0,4
Cc1ccc(-c2cn(N(C)CCCN(C)C)c3ccc(Cl)cc23)cc1.Cl,3044773.0,2000.0,4
Cc1ccc(-c2cnn3c(C(C)C)nnc3n2)cc1,3070761.0,300.0,3
Cc1ccc(-c2cnn3c(C)nnc3n2)cc1,3070770.0,300.0,3
Cc1ccc(-c2cnn3cnnc3n2)cc1,3070760.0,300.0,3
Cc1ccc(-c2nc(C(N)=O)c(C(N)=O)o2)cc1,3039164.0,1000.0,4
Cc1ccc(-c2nc(Cc3nn[nH]n3)cs2)cc1,3043285.0,612.0,4
Cc1ccc(-c2nc3c(c(SCCCN(C)C)n2)Cc2ccccc2O3)cc1,13490974.0,1600.0,4
Cc1ccc(-c2nc3c(c(SCCCN4CCOCC4)n2)Cc2ccccc2O3)cc1,13490978.0,1600.0,4
Cc1ccc(-c2nc3cc(C(C)C(=O)O)ccc3o2)cc1,46379.0,1600.0,4
Cc1ccc(-c2nc3ccc(C(C)C(=O)O)cc3o2)cc1,39943.0,1200.0,4
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1.Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1.O=C(O)C(O)C(O)C(=O)O,441338.0,695.0,4
Cc1ccc(-c2nc3cccc(C(C)C(=O)O)c3o2)cc1,3045443.0,1600.0,4
Cc1ccc(-c2nnc(COc3ccc(Cl)c(C)c3)n2-c2ccc(C)cc2)cc1,3072160.0,1000.0,4
Cc1ccc(-c2nnc(COc3ccc(Cl)c(C)c3)n2-c2ccc(F)c(Cl)c2)cc1,3072170.0,1000.0,4
Cc1ccc(-c2nnc(COc3ccccc3)n2-c2ccc(C)cc2)cc1,3072145.0,1000.0,4
Cc1ccc(-c2nnc(COc3ccccc3)n2-c2ccc(F)c(Cl)c2)cc1,3072166.0,1000.0,4
Cc1ccc(-c2sc(N3CCN(C(C)C)CC3)nc2O)cc1,3039617.0,200.0,3
Cc1ccc(-c2sc(N3CCN(C)CC3)nc2O)cc1,3039603.0,300.0,3
Cc1ccc(-n2c(-c3ccccc3)cc(CC(=O)O)c2C)cc1Cl,206045.0,4000.0,5
Cc1ccc(-n2c(=S)sc3c(=O)n(-c4ccccc4)cnc32)cc1,3049371.0,1000.0,4
Cc1ccc(-n2c(C)cc(CC(=O)O)c2C)c(C)c1,206067.0,1600.0,4
Cc1ccc(-n2c(C)cc(CC(=O)O)c2C)cc1,3039302.0,2850.0,5
Cc1ccc(-n2c(C)cc(CC(=O)O)c2C)cc1C,206061.0,1950.0,4
Cc1ccc(-n2c(C)cc(CC(=O)O)c2C)cc1Cl,3039305.0,1875.0,4
Cc1ccc(-n2c(C)nc3ccccc3c2=O)c(C)c1,63382.0,360.0,4
Cc1ccc(-n2c(C)nc3ccccc3c2=O)c(C)c1.Cl,63381.0,1550.0,4
Cc1ccc(-n2c(C)nc3ccccc3c2=O)c(Cl)c1,63696.0,800.0,4
Cc1ccc(-n2c(C)nc3ccccc3c2=O)c(Cl)c1.Cl,63732.0,1000.0,4
Cc1ccc(-n2c(COc3ccc(Cl)c(C)c3)nnc2-c2ccc(Cl)cc2)cc1,3072161.0,1000.0,4
Cc1ccc(-n2c(COc3ccc(Cl)c(C)c3)nnc2-c2ccc(F)cc2)cc1,3072162.0,1000.0,4
Cc1ccc(-n2c(COc3ccc(Cl)c(C)c3)nnc2-c2cccnc2)cc1,3072163.0,1000.0,4
Cc1ccc(-n2c(COc3ccc(Cl)c(C)c3)nnc2-c2ccncc2)cc1,3072164.0,1000.0,4
Cc1ccc(-n2c(COc3ccc(Cl)c(C)c3)nnc2-c2ncccn2)cc1,3072165.0,1000.0,4
Cc1ccc(-n2c(COc3ccccc3)nnc2-c2ccc(Cl)cc2)cc1,3072147.0,1000.0,4
Cc1ccc(-n2c(COc3ccccc3)nnc2-c2ccc(Cl)cc2Cl)cc1,3072149.0,1000.0,4
Cc1ccc(-n2c(COc3ccccc3)nnc2-c2ccc(F)cc2)cc1,3072148.0,1000.0,4
Cc1ccc(-n2c(COc3ccccc3)nnc2-c2cccnc2)cc1,3072150.0,1000.0,4
Cc1ccc(-n2c(COc3ccccc3)nnc2-c2ccncc2)cc1,3072151.0,1000.0,4
Cc1ccc(-n2c(COc3ccccc3)nnc2-c2ncccn2)cc1,3072152.0,1000.0,4
Cc1ccc(-n2c(N)c(C(=O)N3CCCCC3)sc2=S)cc1,2187510.0,1000.0,4
Cc1ccc(-n2c(N)c(C(=O)N3CCOCC3)sc2=S)cc1,891289.0,1000.0,4
Cc1ccc(-n2c(O)cc(-c3ccc(Cl)cc3)c2O)nc1,3076813.0,2000.0,4
Cc1ccc(-n2c(O)cc(-c3ccccc3)c2O)nc1,3076812.0,2000.0,4
Cc1ccc(-n2c(SC(CN3CCOCC3)CN3CCCC3=O)nc3ccccc3c2=O)cc1.Cl,63985.0,883.0,4
Cc1ccc(-n2c(SCC(=O)NC(=O)Nc3ccc(Cl)cc3)nnc2-c2cc(Br)cc(Br)c2O)cc1,135849844.0,1000.0,4
Cc1ccc(-n2c(SCC(=O)NC(=O)Nc3ccccc3)nnc2-c2cc(Br)cc(Br)c2O)cc1,135849850.0,1000.0,4
Cc1ccc(-n2c(SCC(=O)NC(=O)Nc3ccccc3C)nnc2-c2cc(Br)cc(Br)c2O)cc1,135849849.0,1000.0,4
Cc1ccc(-n2cnn3c(=O)c4c[nH]nc4nc23)cc1,3072257.0,1000.0,4
Cc1ccc(=O)n(-c2ccccc2)c1,40632.0,580.0,4
Cc1ccc(B2OCC3(CO2)COB(c2ccc(C)cc2)OC3)cc1,197864.0,1810.0,4
Cc1ccc(C#N)cc1C,89884.0,300.0,3
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1.Cl,5702129.0,495.0,4
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1.Cl.O,5284472.0,163.0,3
Cc1ccc(C(=NO)c2ccc(OCC(=O)O)c3ccccc23)s1,9588074.0,1000.0,4
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,5511.0,1350.0,4
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,92965.0,358.0,4
Cc1ccc(C(=O)C2CCN(CC3COc4ccccc4O3)CC2)cc1.Cl,3059406.0,1460.0,4
Cc1ccc(C(=O)CC(=O)C(=O)Nc2ccc(Br)cn2)c(C)c1,3075424.0,1600.0,4
Cc1ccc(C(=O)CC(=O)C(=O)Nc2ccc(Br)cn2)cc1,3075423.0,2820.0,5
Cc1ccc(C(=O)CC(=O)C(=O)Nc2cccc(C)n2)cc1,3075420.0,1600.0,4
Cc1ccc(C(=O)CC2=NCCN(C)C2=O)c(C)c1,6449087.0,1000.0,4
Cc1ccc(C(=O)CC2=NCCN(C)C2=O)cc1,6449086.0,1000.0,4
Cc1ccc(C(=O)CC2=NCCN(c3ccccc3)C2=O)c(C)c1,6449092.0,1000.0,4
Cc1ccc(C(=O)CC2=NCCN(c3ccccc3)C2=O)cc1,6449091.0,1000.0,4
Cc1ccc(C(=O)CCC(C)(C)C(c2ccc(C)cc2)N(C)C)cc1,18580.0,755.0,4
Cc1ccc(C(=O)CCn2c(CN3CCN(CC(=O)NC(C)C)CC3)nc3ccccc32)cc1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,6446469.0,1800.0,4
Cc1ccc(C(=O)Cc2ccccc2C(=O)O)cc1C,3039333.0,3000.0,5
Cc1ccc(C(=O)N=C2NC3(CCCCO3)CCS2)cc1,218949.0,1120.0,4
Cc1ccc(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c2c1Oc1c(C)c(O)c(N)c(=C(O)N=C3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC3C)c1=N2,457193.0,13.0,2
Cc1ccc(C(=O)Nc2cc(Cl)ccc2OCC(=O)O)cc1,27839.0,750.0,4
Cc1ccc(C(=O)Nc2ccccc2OCC(=O)O)cc1,201532.0,1000.0,4
Cc1ccc(C(=O)Nc2ccccc2OCc2nn[nH]n2)cc1,215302.0,1000.0,4
