smiles,cid,rat_vo,GHS_Category
CCC1(C)Oc2cccc(OC(=O)NC)c2O1,31514.0,25.0,2
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,10518.0,5000.0,5
CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1,441145.0,100.0,3
CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)[O-])O3)O2)O1.[Na+],23690927.0,29.0,2
CCC1(CC)C(=O)C=CN(CN2CCNCC2)C1=O,3066999.0,1340.0,4
CCC1(CC)C(=O)C=CN(CN2CCOCC2)C1=O,211468.0,1950.0,4
CCC1(CC)C(=O)CC=NC1=O,4994.0,780.0,4
CCC1(CC)C(=O)N2Cc3ccccc3CN2C1=O,128323.0,2028.0,5
CCC1(CC)C(=O)N=C([O-])NC1=O.[Na+],23681217.0,600.0,4
CCC1(CC)C(=O)NC(=O)NC1=O.Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,197101.0,1625.0,4
CCC1(CC)C(=O)NCC(C)C1=O,4162.0,860.0,4
CCC1(CC)COC(=O)NC1=O,12798.0,71.0,3
CCC1(CC)COC(Cn2cncn2)(c2cc3ccccc3o2)OC1,3062637.0,1000.0,4
CCC1(CC)Oc2cccc(OC(=O)N(C)C(C)=O)c2O1,218201.0,375.0,4
CCC1(CC)Oc2cccc(OC(=O)NC)c2O1,38449.0,46.0,2
CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+],23689390.0,275.0,3
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,2164.0,250.0,3
CCC1(CCl)COC1,16586.0,570.0,4
CCC1(CO)CCCN2CCc3c([nH]c4ccccc34)C21,6917973.0,1200.0,4
CCC1(CO)COCOC1,78860.0,2000.0,4
CCC1(NC(N)=O)CCCC1,199195.0,950.0,4
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,24360.0,153.0,3
CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,451415.0,58.56,3
CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC.Cl,153751.0,58.56,3
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,5388983.0,305.0,4
CCC1(O)CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,160093.0,600.0,4
CCC1(OC(C)=O)CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,3069838.0,600.0,4
CCC1(c2ccc(O)cc2)NC(=O)NC1=O,173835.0,5000.0,5
CCC1(c2cccc(O)c2)CCCCN(C)C1.Cl,65483.0,1260.0,4
CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],23674889.0,150.0,3
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,4763.0,162.0,3
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CNC(C)CC1CCCCC1,71196.0,306.0,4
CCC1(c2ccccc2)C(=O)NCNC1=O,4909.0,1500.0,4
CCC1(c2ccccc2)CCC(=O)N1,150634.0,600.0,4
CCC1(c2ccccc2)CCC(=O)NC1=O,3487.0,600.0,4
CCC1(c2ccccc2)CCNC1=O,3059788.0,990.0,4
CCC1(c2ccccc2)NC(=O)N(C)C1=O,4060.0,850.0,4
CCC1(c2ccccc2O)NC(=O)NC1=O,3058211.0,5000.0,5
CCC12C=C(C(=O)OC3OC(=O)c4ccccc43)n3c4c(c5ccccc53)CCN(CCC1)C42,157924.0,3000.0,5
CCC12CCCN3CCc4c(n(c5cc(Br)ccc45)C(O)(C(=O)OC)C1)C32.O=C(O)C=CC(=O)O,5282434.0,1743.0,4
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,15376.0,1200.0,4
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32.O=C(O)CCC(=O)C(=O)O,124168.0,1000.0,4
CCC12COP(=O)(OC1)OC2,13869.0,3.08,1
CCC12COP(OC1)OC2,13210.0,8.39,2
CCC1=CSC(S)N1,3052681.0,35.0,2
CCC1=NC(=O)C(C(C)O)NC(=O)c2csc(n2)C23CCC(c4nc(C(N)=O)cs4)NC2c2csc(n2)C(NC(=S)c2csc(n2)C(C(C)(O)C(C)O)NC(=O)C2CSC1=N2)C(C)OC(=O)c1cc(C(C)O)c2c(n1)C(O)C(C=C2)NC(C(C)C)C(=O)NC(C)C(=O)N=C(C)C(=O)NC(C)C(=O)N3,16132281.0,4000.0,5
CCC1=NN(C(=O)NC(=O)c2ccc(Cl)cc2)C(C)(CC)C1,3078899.0,2500.0,5
CCC1C(=O)OCC1Cc1cncn1C,5910.0,402.0,4
CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,657349.0,911.0,4
CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,5502.0,825.0,4
CCC1C(c2ccccc2)=CCC(C(=O)O)C1C,24371.0,2350.0,5
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,6100671.0,360.0,4
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O.Cl,76971380.0,290.0,3
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CC(O)CN(CC)CC)C1O.O=C([O-])C(O)C(O)C(=O)O,118984401.0,290.0,3
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5OC(=O)CCl)N3C1O.Cl,76960253.0,480.0,4
CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13,197060.0,327.0,4
CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13.Cl,197059.0,482.0,4
CCC1CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)O1,36642.0,2500.0,5
CCC1CCC(=O)O1,12756.0,5000.0,5
CCC1CCC(C)NC1,7727.0,540.0,4
CCC1CCC(CC)CC1,14910.0,64.0,3
CCC1CCC(CC)O1,62913.0,3400.0,5
CCC1CCC(CCC(=O)O)C1.CCC1CCC(CCC(=O)O)CC1,71586777.0,3000.0,5
CCC1CCC(CCC(=O)[O-])C1.CCC1CCC(CCC(=O)[O-])C1.[Co+2],22833343.0,3900.0,5
CCC1CCC(CCC(=O)[O-])C1.CCC1CCC(CCC(=O)[O-])CC1.[Cu+2],71586776.0,2000.0,4
CCC1CCC2CN(N=Cc3c4c(O)c5c(O)c(C)c6c(c5c3O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)=CC=CC(C)C(=O)N4)O6)CCN2C1,135413512.0,3600.0,5
CCC1CCCC(CC)C1N,161299.0,157.0,3
CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.Cl,16211709.0,369.0,4
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21.Cl.Cl,3068143.0,0.012,1
CCC1CO1,7834.0,500.0,4
CCC1COC(=O)O1,107282.0,5000.0,5
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,91673.0,1343.0,4
CCC1Cc2cc(CC(=O)O)ccc2O1,42091.0,1295.0,4
CCC1NC(=O)C2C(Cl)C(Cl)CN2C(=O)C(CO)NC(=O)CC(c2ccccc2)NC(=O)C(CO)NC1=O,57134655.0,5.0,1
CCC1NC(=O)c2cc(N)ccc2O1,37263.0,1890.0,4
CCC1NC(=O)c2ccccc2O1,47959.0,1310.0,4
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,6915744.0,830.0,4
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,12560.0,4600.0,5
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O.Cl,86475.0,2000.0,4
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O.NC(CC(=O)O)C(=O)O,21115967.0,3150.0,5
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,447043.0,2000.0,4
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,84029.0,1270.0,4
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,5280440.0,5000.0,5
CCC1OC(C)C(=NOC(=O)NC)S1,9588469.0,8.0,2
CCC1OC(C)SC1=NOC(=O)NC,9588470.0,15.0,2
CCC1OC1(C)C,14499.0,3500.0,5
CCC1OCC(=NOC(=O)NC)S1,9577633.0,60.0,3
CCC1OCCSC1=NOC(=O)NC,9570988.0,19.0,2
CCC1OCSC1=NOC(=O)NC,9577634.0,24.0,2
CCC1OP(=S)(Cl)OC2CCCCC12,3048279.0,140.0,3
CCC=C(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],23718964.0,143.0,3
CCC=C(C)C1(CCC)C(=O)[N-]C(=O)NC1=O.[Na+],23715954.0,245.0,3
CCC=C(C)C=O,5319754.0,4290.0,5
CCC=C(C)CO,5362851.0,4920.0,5
CCC=C1OC(=O)c2ccccc21,5373603.0,1650.0,4
CCC=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,6434382.0,800.0,4
CCC=CC=CCCCCCCCCOC(C)=O,6441057.0,1000.0,4
CCC=CCC1(C(C)C)C(=O)[N-]C(=O)NC1=O.[Na+],23715939.0,510.0,4
CCC=CCC1=C(C)CCC1=O,1549018.0,5000.0,5
CCC=CCC=O,643540.0,3280.0,5
CCC=CCCC1(C)CCC(=O)O1,11332852.0,5000.0,5
CCC=CCCC=CC=O,643731.0,5000.0,5
CCC=CCCCCCCCCOC(C)=O,5363405.0,5000.0,5
CCC=CCCCCCCCCc1cc(O)oc1O,6438029.0,2550.0,5
CCC=CCCO,5281167.0,4700.0,5
CCC=CCCOC(=O)C(C)C,5352539.0,5000.0,5
CCC=CCCOC(=O)CC,5365049.0,5000.0,5
CCC=CCCOC(=O)Cc1ccccc1,5367698.0,5000.0,5
CCC=CCCOC(=O)c1ccccc1N,5372353.0,5000.0,5
CCC=CCCOC(=O)c1ccccc1O,6021887.0,5000.0,5
CCC=CCCOC(C)=O,5363388.0,5000.0,5
CCC=CCCOC=O,5365587.0,5000.0,5
CCC=CCCOCC=O,6437471.0,4100.0,5
CCC=O,527.0,1410.0,4
CCCC#N,8008.0,50.0,2
CCCC(=NOCC)C1C(=O)CC(C2CCCSC2)CC1=O,135616186.0,3940.0,5
CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,135491830.0,3200.0,5
CCCC(=O)C(C)=O,19707.0,5000.0,5
CCCC(=O)C(C)C,23847.0,4.0,1
CCCC(=O)C(CC)Cc1ccccc1,5463905.0,4400.0,5
CCCC(=O)CC,11509.0,3360.0,5
CCCC(=O)CC(=O)OCC,238498.0,300.0,3
CCCC(=O)CCC,31246.0,3730.0,5
CCCC(=O)CNC(=O)Oc1cc(C)cc(C(C)C)c1,36733.0,1220.0,4
CCCC(=O)N(C)C(=O)ON=C1CSCCS1,9570885.0,2000.0,4
CCCC(=O)N(C)C(=O)Oc1cccc2c1OC(C)(C)O2,38450.0,1000.0,4
CCCC(=O)N(C)C(=O)Oc1cccc2c1OCO2,38452.0,750.0,4
CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,55138.0,39.0,2
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1.Cl,115305.0,980.0,4
CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1.Cl,86617.0,545.0,4
CCCC(=O)NC(C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(=O)NC(CC)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NCC(=O)NC(C)C(=O)NCC(=O)NC(C(=O)N1CCCC1C(N)=O)C(C)O)C(C)C)C(C)O)C(C)O)C(C)C)C(C)O,16132395.0,10.0,2
CCCC(=O)NP(=O)(OC)SC,207724.0,125.0,3
CCCC(=O)Nc1c(I)cc(I)c(C=C(CC)C(=O)[O-])c1I.[Na+],23665574.0,2800.0,5
CCCC(=O)Nc1ccc(Cc2ccccn2)c([N+](=O)[O-])c1,3047323.0,850.0,4
CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)([O-])OC2C1OC(=O)CCC.[Na+],23663967.0,5000.0,5
CCCC(=O)O,264.0,2000.0,4
CCCC(=O)OC,12180.0,5000.0,5
CCCC(=O)OC(=C(Cl)Cl)P(=O)(OC)OC,51793.0,1095.0,4
CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,31343.0,1100.0,4
CCCC(=O)OC(C)(C)Cc1ccccc1,24915.0,5000.0,5
CCCC(=O)OC(Cl)C(Cl)(Cl)Cl,37488.0,1480.0,4
CCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,26133.0,3000.0,5
CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,443936.0,4000.0,5
CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)OC(=O)CC,5282211.0,4000.0,5
CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C3OC)C(OC(C)=O)C2N(C)C)CC1(C)O,133065671.0,2000.0,4
CCCC(=O)OC1CCC(N2CCCCC2)CC1,15222.0,1910.0,4
CCCC(=O)OCC(C)C,10885.0,5000.0,5
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,6050.0,3200.0,5
CCCC(=O)OCCC(C)C,7795.0,5000.0,5
CCCC(=O)OCCC(C)CCCC(C)C,49988.0,5000.0,5
CCCC(=O)OCCc1ccccc1,7658.0,4600.0,5
CCCC(=O)OCN(C)N=O,49929.0,800.0,4
CCCC(=O)OCc1ccccc1,7650.0,2330.0,5
CCCC(=O)Oc1ccc(OC)cc1,26766.0,3400.0,5
CCCC(=O)[O-].CCCC(=O)[O-].CCCC[Sn+2]CCCC,16684199.0,90.7,3
CCCC(=O)[O-].CCCC(=O)[O-].[Mn+2],160812.0,4296.0,5
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,53271.0,1579.0,4
CCCC(=O)c1ccc(N)c(O)c1,3078875.0,2000.0,4
CCCC(=O)c1ccc(N)cc1,15527.0,84.0,3
CCCC(=O)c1ccc(NC)c(O)c1,3078876.0,2000.0,4
CCCC(=O)c1ccc2[nH]c(=O)oc2c1,3054044.0,2000.0,4
CCCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,30244.0,300.0,3
CCCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)C=CC(=O)O,6434604.0,300.0,3
CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,12598.0,413.0,4
CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,6433234.0,264.0,3
CCCC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2,57235.0,3500.0,5
CCCC(=O)c1ccc2c(c1)OC(C)(C)C(=O)N2,3087788.0,2000.0,4
CCCC(=O)c1ccc2c(c1)OC(C)(C)C(=O)N2C,3087790.0,2000.0,4
CCCC(=O)c1ccc2c(c1)OC(C)C(=O)N2C,3078881.0,2000.0,4
CCCC(=O)c1ccc2c(c1)OCC(=O)N2C,3087789.0,2000.0,4
CCCC(=O)c1ccc2c(c1)oc(=O)n2C,3062216.0,2000.0,4
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1.Cl,65341.0,2140.0,5
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1.Cl,14372.0,620.0,4
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,23715.0,2600.0,5
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,2576.0,1320.0,4
CCCC(C)(COC(N)=O)COC(N)=O,4064.0,794.0,4
CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5.Cl,23623749.0,72.0,3
CCCC(C)=O,7895.0,1600.0,4
CCCC(C)C(=O)O,7341.0,2040.0,5
CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+],23676152.0,118.0,3
CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+],23665410.0,117.0,3
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,4737.0,125.0,3
CCCC(C)C1(CSC)C(=O)[N-]C(=O)NC1=O.[Na+],23715955.0,364.0,4
CCCC(C)C1(CSCC)C(=O)[N-]C(=O)NC1=O.[Na+],23716055.0,366.0,4
CCCC(C)C=O,31245.0,3200.0,5
CCCC(C)CO,7745.0,1410.0,4
CCCC(C)COCCO,24981.0,3730.0,5
CCCC(C)OC(N)=O,10948.0,421.0,4
CCCC(C)OP(=S)(OC)OC,3061883.0,311.0,4
CCCC(C)c1ccc(OCC(=O)Cl)c(C(C)CCC)c1,46171.0,3200.0,5
CCCC(C)c1cccc(OC(=O)NC)c1,16787.0,50.0,2
CCCC(CC(OCC)OCC)OCC,7554.0,17.0,2
CCCC(CC)OC(C)CO,113757.0,3560.0,5
CCCC(CCC)C(=O)O,3121.0,670.0,4
CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C.[Br-],657201.0,705.0,4
CCCC(CCC)C(=O)Oc1cc(C(C)C)ccc1C,207507.0,2000.0,4
CCCC(CCC)C(=O)Oc1cc(C)ccc1C(C)C,207506.0,2000.0,4
CCCC(CCC)C(=O)Oc1ccccc1OC,207505.0,2000.0,4
CCCC(CCC)C(=O)[O-].CCCC(CCC)C(=O)[O-].[Ca+2],86480.0,2986.0,5
CCCC(CCC)C(=O)[O-].[Na+],16760703.0,670.0,4
CCCC(CCC)C(C)NC(=O)CC,3040306.0,700.0,4
CCCC(CCC)C(N)=O,71113.0,890.0,4
CCCC(Cc1ccccc1)N1CCCC1,14592.0,157.0,3
CCCC(Cc1ccccc1)N1CCCC1.Cl,14591.0,278.0,3
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,91693.0,2125.0,5
CCCC(N(C)C)N(C)C,213870.0,930.0,4
CCCC(N)(CCC)CCC,41701.0,135.0,3
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,107807.0,3000.0,5
CCCC(O)C(CC)CO,7211.0,1400.0,4
CCCC(c1ccc(CCCl)cc1)c1c(O)c2ccccc2oc1=O,54683990.0,18.0,2
CCCC1(C)COC(Cn2cncn2)(c2cc3ccccc3o2)OC1,3062608.0,1000.0,4
CCCC1(CC(=O)O)OCCc2c1[nH]c1ccccc21,37462.0,1420.0,4
CCCC1(c2cccc(O)c2)CCN(C)C1.Cl,16853.0,231.0,3
CCCC1(c2cccc(O)c2)CCN(C)CC1C,6917663.0,887.0,4
CCCC1C2C=CC(C2)C1C=O,161993.0,4600.0,5
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl,8067893.5,3107.5,5
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,443385.0,1832.0,4
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,3000540.0,1000.0,4
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl,64710.0,5000.0,5
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl.O,71476.0,4000.0,5
CCCC1CCC(=O)O1,7742.0,5000.0,5
CCCC1CCCC(=O)O1,12777.0,5000.0,5
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,43234.0,1517.0,4
CCCC1OC(Cn2cncn2)(c2cc3ccccc3o2)OCC1CC,3062640.0,1000.0,4
CCCC1OC1(CC)C(N)=O,31365.0,1250.0,4
CCCC1OC2CC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,5281004.0,3200.0,5
CCCC1OCC(CC)([N+](=O)[O-])CO1,21923.0,2.0,1
CCCC1OCSC1=NOC(=O)NC,9576128.0,83.0,3
CCCC1OP(=O)(Cl)OCC1CC,112011.0,25.0,2
CCCC1OP(=S)(Cl)OCC1CC,202349.0,300.0,3
CCCC=C(C=O)CC,5354264.0,3000.0,5
CCCC=C(CC)[N+](=O)[O-],6433475.0,620.0,4
CCCC=C1OC(=O)c2ccccc21,5352899.0,1850.0,4
CCCC=CC(OC)OC,6436486.0,1700.0,4
CCCC=CC(OCC)OCC,5365137.0,860.0,4
CCCC=CC1CCCCC1=O,6438041.0,5000.0,5
CCCC=CC=CC(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(CCCN)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(=O)O)C1CCC(O)C(Cl)C1)C1CCC(O)CC1)C(C)O)C1CCC(O)CC1)C(C)O)C1CCC(O)CC1)C1CCC(O)CC1)C(C)O)C1CCC(O)CC1,16132338.0,2000.0,4
CCCC=CC=O,5281168.0,780.0,4
CCCC=CCC1CCCC1=O,5367850.0,5000.0,5
CCCC=CCO,5318042.0,3500.0,5
CCCC=CCOC(=O)CC,5352463.0,5000.0,5
CCCC=CCOC(C)=O,2733294.0,5000.0,5
CCCC=O,261.0,2490.0,5
CCCCB(CCCC)CCCC,31216.0,1125.0,4
CCCCBr,8002.0,2761.0,5
CCCCC,8003.0,400.0,4
CCCCC(=O)CC,7802.0,2760.0,5
CCCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,5284612.0,4000.0,5
CCCCC(=O)OC1CCC(N2CCCCC2)CC1,200340.0,1510.0,4
CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,91670.0,3100.0,5
CCCCC(=O)[O-].CCCCC(=O)[O-].CCCC[Sn+2]CCCC,16683939.0,134.0,3
CCCCC(=O)c1ccc(N)cc1,161959.0,84.0,3
CCCCC(C#N)(Cn1ccnc1)c1ccccc1,43523.0,1590.0,4
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,6336.0,1600.0,4
CCCCC(C(=O)[O-])C(=O)N(Nc1ccccc1)c1ccccc1.CCCCC(C(=O)[O-])C(=O)N(Nc1ccccc1)c1ccccc1.CCCCC(C(=O)[O-])C(=O)N(Nc1ccccc1)c1ccccc1.CCCCC(C(=O)[O-])C(=O)N(Nc1ccccc1)c1ccccc1.O.[Ca+2].[Ca+2],24892856.0,1250.0,4
CCCCC(C(=O)[O-])C(=O)N(Nc1ccccc1)c1ccccc1.CCCCC(C(=O)[O-])C(=O)N(Nc1ccccc1)c1ccccc1.[Ca+2],36833.0,750.0,4
CCCCC(C)(C)C(O)C=CC1C(C)CC(=O)C1CC=CCCCC(=O)O,6917757.0,22.0,2
CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC,5282237.0,56.5,3
CCCCC(C)(C)CO,16912.0,2200.0,5
CCCCC(C)(C)O,12240.0,820.0,4
CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,5282381.0,81.0,3
CCCCC(C)=O,11583.0,2590.0,5
CCCCC(C)C(O)C#CC1CCC(=O)C1CC=CCCCC(=O)OC,6439868.0,338.0,4
CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CC(=O)CCCCC(=O)OC,5282205.0,44.0,2
CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CCCC=CC(=O)O.OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,6436038.0,19.0,2
CCCCC(C)OP(=S)(OC)OC,3061884.0,750.0,4
CCCCC(C)OP(=S)(OCC)OCC,167139.0,350.0,4
CCCCC(C=O)=Cc1ccccc1,5385520.0,4400.0,5
CCCCC(C=O)CC,31241.0,2600.0,5
CCCCC(CC)(C(=O)OCC)C(=O)OCCN(CC)CC,25684.0,638.0,4
CCCCC(CC)(COC(N)=O)COC(N)=O,73856.0,662.0,4
CCCCC(CC)C(=O)O,8697.0,3000.0,5
CCCCC(CC)C(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21,39046.0,16.0,2
CCCCC(CC)C(=O)OCC(COC(=O)C=Cc1ccc(OC)cc1)OC(=O)C=Cc1ccc(OC)cc1,6447515.0,3800.0,5
CCCCC(CC)C(=O)O[Si](C)(OC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,116673.0,2280.0,5
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].CCCC[Sn+2]CCCC,16682803.0,200.0,3
CCCCC(CC)C(O)C(=O)O,44788.0,3400.0,5
CCCCC(CC)CCC(C)N,24805.0,730.0,4
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+],23665772.0,1250.0,4
